mover,N,Years_Active,Volume,Resid_Cath,Grad_Year,Pct_Female
0,5447,3.302735450706811,14.614053607490362,-9.393837497820123e-4,1990.044465116279,0.07868303571428571
1,4121,3.214025721912157,14.248465948702542,0.014178378227254143,1989.3951456310679,0.07522446008250425
